RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.825,7.238,2.841,33.047,34.228,32.706,36.872,41.465,35.548
0.145,0.258,0.12,0.992,0.941,1.012,1.063,1.091,1.059
3.791,3.565,4.224,3.002,2.749,3.094,2.883,2.631,2.979
