RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.352,4.04,1.867,3.295,5.447,2.676,5.647,9.486,4.542
0.141,0.217,0.125,0.154,0.22,0.143,0.273,0.384,0.248
5.995,5.371,6.695,4.674,4.039,5.344,4.834,4.048,5.46
