RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
7.763,26.639,2.331,0.0,0.0,0.0,7.763,26.639,2.331
0.116,0.279,0.095,0.0,0.0,0.0,0.116,0.279,0.095
1.494,1.047,4.076,,,,1.494,1.047,4.076
