RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.095,1.604,4.774,4.321,20.039,0.042,8.417,21.643,4.816
0.097,0.117,0.104,0.021,0.096,0.001,0.108,0.141,0.105
2.369,7.294,2.178,0.486,0.479,2.381,1.283,0.651,2.18
