RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.503,2.552,1.201,5.98,9.103,5.081,7.483,11.655,6.282
0.106,0.153,0.1,0.148,0.254,0.143,0.195,0.246,0.2
7.053,5.995,8.326,2.475,2.79,2.814,2.606,2.111,3.184
