RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.436,5.88,2.733,4.848,8.219,3.878,8.284,14.098,6.611
0.128,0.199,0.114,0.162,0.236,0.152,0.257,0.383,0.231
3.725,3.384,4.171,3.342,2.871,3.92,3.102,2.717,3.494
