RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
32.701,49.84,28.528,0.004,0.0,0.005,32.706,49.84,28.533
0.226,0.207,0.235,0.0,0.0,0.0,0.226,0.207,0.235
0.691,0.415,0.824,0.0,,0.0,0.691,0.415,0.824
