RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
32.792,64.733,25.014,0.005,0.0,0.006,32.797,64.733,25.02
0.226,0.142,0.251,0.0,0.0,0.0,0.226,0.142,0.251
0.689,0.219,1.003,0.0,,0.0,0.689,0.219,1.003
