RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.783,9.959,4.581,0.0,0.0,0.0,5.783,9.959,4.581
0.175,0.297,0.15,0.0,0.0,0.0,0.175,0.297,0.15
3.026,2.982,3.274,,,,3.026,2.982,3.274
