RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.124,3.528,3.008,0.09,0.401,0.0,3.214,3.929,3.008
0.076,0.088,0.077,0.003,0.012,0.0,0.078,0.094,0.077
2.433,2.494,2.56,3.333,2.993,,2.427,2.392,2.56
