RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.562,21.55,0.961,0.0,0.0,0.0,5.562,21.55,0.961
0.068,0.208,0.04,0.0,0.0,0.0,0.068,0.208,0.04
1.223,0.965,4.162,,,,1.223,0.965,4.162
