RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.195,20.999,1.935,0.0,0.0,0.0,6.195,20.999,1.935
0.108,0.268,0.088,0.0,0.0,0.0,0.108,0.268,0.088
1.743,1.276,4.548,,,,1.743,1.276,4.548
