RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
10.729,31.014,4.883,0.0,0.0,0.0,10.729,31.014,4.883
0.062,0.126,0.053,0.0,0.0,0.0,0.062,0.126,0.053
0.578,0.406,1.085,,,,0.578,0.406,1.085
