RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
9.902,33.293,3.16,0.0,0.0,0.0,9.902,33.293,3.16
0.082,0.188,0.06,0.0,0.0,0.0,0.082,0.188,0.06
0.828,0.565,1.899,,,,0.828,0.565,1.899
