RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
11.528,26.522,7.213,1.055,4.721,0.0,12.583,31.243,7.213
0.128,0.27,0.108,0.004,0.019,0.0,0.125,0.253,0.108
1.11,1.018,1.497,0.379,0.402,,0.993,0.81,1.497
