RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.194,2.06,0.945,6.995,9.591,6.248,8.189,11.652,7.193
0.104,0.146,0.097,0.183,0.262,0.185,0.224,0.26,0.23
8.71,7.087,10.265,2.616,2.732,2.961,2.735,2.231,3.198
