RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.647,4.925,3.28,7.189,16.536,4.498,10.836,21.461,7.778
0.135,0.19,0.129,0.145,0.31,0.122,0.236,0.351,0.226
3.702,3.858,3.933,2.017,1.875,2.712,2.178,1.636,2.906
