RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
11.052,31.617,5.134,7.016,30.448,0.272,18.068,62.065,5.406
0.097,0.212,0.078,0.021,0.104,0.009,0.085,0.127,0.084
0.878,0.671,1.519,0.299,0.342,3.309,0.47,0.205,1.554
