RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.773,12.214,3.92,46.456,61.648,42.084,52.229,73.862,46.004
0.131,0.269,0.102,0.518,0.109,0.661,0.632,0.274,0.741
2.269,2.202,2.602,1.115,0.177,1.571,1.21,0.371,1.611
