RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
11.386,38.072,3.707,0.002,0.0,0.002,11.388,38.072,3.709
0.192,0.577,0.1,0.0,0.0,0.0,0.192,0.577,0.1
1.686,1.516,2.698,0.0,,0.0,1.686,1.516,2.696
