RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
14.254,33.867,8.61,0.001,0.0,0.002,14.255,33.867,8.612
0.256,0.54,0.19,0.0,0.0,0.0,0.256,0.54,0.19
1.796,1.594,2.207,0.0,,0.0,1.796,1.594,2.206
