RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
14.445,42.275,6.436,0.001,0.0,0.002,14.446,42.275,6.438
0.256,0.659,0.168,0.0,0.0,0.0,0.256,0.659,0.168
1.772,1.559,2.61,0.0,,0.0,1.772,1.559,2.61
