RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.606,0.891,0.524,0.0,0.0,0.0,0.606,0.891,0.524
0.041,0.087,0.041,0.0,0.0,0.0,0.041,0.087,0.041
6.766,9.764,7.824,,,,6.766,9.764,7.824
