RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.023,1.808,4.735,0.617,2.535,0.0,4.639,4.343,4.735
0.068,0.064,0.08,0.012,0.048,0.0,0.077,0.082,0.08
1.69,3.54,1.69,1.945,1.893,,1.66,1.888,1.69
