RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.877,20.682,2.905,0.001,0.0,0.001,6.878,20.682,2.905
0.083,0.199,0.057,0.0,0.0,0.0,0.083,0.199,0.057
1.207,0.962,1.962,0.0,,0.0,1.207,0.962,1.962
