RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
13.922,12.97,14.196,0.001,0.0,0.001,13.923,12.97,14.197
0.057,0.08,0.059,0.0,0.0,0.0,0.057,0.08,0.059
0.409,0.617,0.416,0.0,,0.0,0.409,0.617,0.416
