RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.345,0.35,0.344,91.308,94.323,90.44,91.652,94.673,90.784
0.095,0.1,0.093,0.86,0.49,0.968,0.877,0.502,0.986
27.536,28.571,27.035,0.942,0.519,1.07,0.957,0.53,1.086
