RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.032,1.054,3.602,0.004,0.019,0.0,3.037,1.073,3.602
0.064,0.051,0.072,0.001,0.003,0.0,0.064,0.052,0.072
2.111,4.839,1.999,25.0,15.789,,2.107,4.846,1.999
