RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.645,1.332,4.311,0.01,0.045,0.0,3.655,1.377,4.311
0.084,0.063,0.096,0.001,0.003,0.0,0.084,0.064,0.096
2.305,4.73,2.227,10.0,6.667,,2.298,4.648,2.227
