RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.462,6.214,2.908,0.0,0.0,0.0,3.462,6.214,2.908
0.099,0.166,0.089,0.0,0.0,0.0,0.099,0.166,0.089
2.86,2.671,3.061,,,,2.86,2.671,3.061
