RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.202,15.052,1.08,0.0,0.0,0.0,4.202,15.052,1.08
0.077,0.246,0.044,0.0,0.0,0.0,0.077,0.246,0.044
1.832,1.634,4.074,,,,1.832,1.634,4.074
