RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.856,8.675,2.47,0.0,0.0,0.0,3.857,8.675,2.47
0.122,0.235,0.102,0.0,0.0,0.0,0.122,0.235,0.102
3.164,2.709,4.13,,,,3.163,2.709,4.13
