RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.057,2.064,0.768,13.924,18.829,12.513,14.982,20.893,13.28
0.076,0.124,0.065,0.392,0.403,0.41,0.427,0.417,0.445
7.19,6.008,8.464,2.815,2.14,3.277,2.85,1.996,3.351
