RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.247,0.985,3.898,0.004,0.017,0.0,3.251,1.002,3.898
0.066,0.048,0.075,0.001,0.003,0.0,0.066,0.049,0.075
2.033,4.873,1.924,25.0,17.647,,2.03,4.89,1.924
