RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.008,0.389,1.177,0.009,0.041,0.0,1.017,0.43,1.177
0.043,0.039,0.046,0.001,0.004,0.0,0.043,0.04,0.046
4.266,10.026,3.908,11.111,9.756,,4.228,9.302,3.908
