RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.074,0.43,1.25,0.012,0.057,0.0,1.086,0.486,1.25
0.053,0.041,0.058,0.001,0.005,0.0,0.053,0.043,0.058
4.935,9.535,4.64,8.333,8.772,,4.88,8.848,4.64
