RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
17.615,21.586,16.471,5.171,23.111,0.0,22.786,44.697,16.471
0.17,0.161,0.174,0.017,0.074,0.0,0.155,0.095,0.174
0.965,0.746,1.056,0.329,0.32,,0.68,0.213,1.056
