RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
30.866,46.052,26.496,0.0,0.0,0.0,30.866,46.052,26.496
0.149,0.12,0.167,0.0,0.0,0.0,0.149,0.12,0.167
0.483,0.261,0.63,,,,0.483,0.261,0.63
