RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.609,3.559,2.335,0.881,3.526,0.119,3.489,7.084,2.455
0.14,0.163,0.134,0.037,0.141,0.008,0.165,0.277,0.139
5.366,4.58,5.739,4.2,3.999,6.723,4.729,3.91,5.662
