RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.899,10.964,4.439,2.731,10.044,0.623,8.63,21.008,5.062
0.171,0.307,0.144,0.064,0.235,0.025,0.213,0.479,0.162
2.899,2.8,3.244,2.343,2.34,4.013,2.468,2.28,3.2
