RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.933,2.05,3.111,0.002,0.0,0.003,2.935,2.05,3.114
0.122,0.117,0.126,0.0,0.0,0.0,0.122,0.117,0.126
4.16,5.707,4.05,0.0,,0.0,4.157,5.707,4.046
