RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
9.268,32.044,2.714,0.0,0.0,0.0,9.268,32.044,2.714
0.116,0.276,0.099,0.0,0.0,0.0,0.116,0.276,0.099
1.252,0.861,3.648,,,,1.252,0.861,3.648
