RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
29.242,1.923,37.104,0.0,0.0,0.0,29.242,1.923,37.104
0.176,0.072,0.214,0.0,0.0,0.0,0.176,0.072,0.214
0.602,3.744,0.577,,,,0.602,3.744,0.577
