RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.228,15.159,1.082,0.0,0.0,0.0,4.228,15.159,1.082
0.078,0.246,0.044,0.0,0.0,0.0,0.078,0.246,0.044
1.845,1.623,4.067,,,,1.845,1.623,4.067
