RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.517,2.986,1.094,7.469,13.867,5.628,8.986,16.854,6.722
0.07,0.124,0.063,0.161,0.283,0.154,0.204,0.303,0.203
4.614,4.153,5.759,2.156,2.041,2.736,2.27,1.798,3.02
