RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.249,9.648,2.695,0.315,1.41,0.0,4.564,11.058,2.695
0.133,0.276,0.101,0.009,0.041,0.0,0.139,0.307,0.101
3.13,2.861,3.748,2.857,2.908,,3.046,2.776,3.748
