RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
7.563,31.84,0.934,0.0,0.0,0.0,7.563,31.84,0.934
0.047,0.061,0.048,0.0,0.0,0.0,0.047,0.061,0.048
0.621,0.192,5.139,,,,0.621,0.192,5.139
