RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.329,6.051,5.121,0.033,0.149,0.0,5.362,6.2,5.121
0.156,0.22,0.156,0.002,0.008,0.0,0.157,0.223,0.156
2.927,3.636,3.046,6.061,5.369,,2.928,3.597,3.046
