RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.282,12.123,4.598,51.665,63.39,48.285,57.946,75.513,52.883
0.17,0.317,0.142,0.615,0.214,0.772,0.723,0.314,0.846
2.706,2.615,3.088,1.19,0.338,1.599,1.248,0.416,1.6
