RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
9.861,26.055,5.201,0.0,0.0,0.0,9.861,26.055,5.201
0.094,0.179,0.084,0.0,0.0,0.0,0.094,0.179,0.084
0.953,0.687,1.615,,,,0.953,0.687,1.615
