RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.341,0.345,0.34,83.3,86.104,82.493,83.641,86.449,82.833
0.094,0.1,0.093,1.467,1.2,1.544,1.486,1.22,1.564
27.566,28.986,27.353,1.761,1.394,1.872,1.777,1.411,1.888
