RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
31.115,31.888,30.927,67.363,66.743,67.514,98.478,98.631,98.441
0.24,0.262,0.236,0.223,0.245,0.22,0.055,0.033,0.063
0.771,0.822,0.763,0.331,0.367,0.326,0.056,0.033,0.064
