RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
9.373,27.889,4.044,0.0,0.0,0.0,9.373,27.889,4.044
0.102,0.248,0.078,0.0,0.0,0.0,0.102,0.248,0.078
1.088,0.889,1.929,,,,1.088,0.889,1.929
