RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.309,3.989,3.112,20.379,45.252,13.209,23.687,49.241,16.322
0.077,0.095,0.075,0.268,0.137,0.307,0.33,0.213,0.365
2.327,2.382,2.41,1.315,0.303,2.324,1.393,0.433,2.236
