RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.202,0.48,0.127,0.0,0.0,0.0,0.202,0.48,0.127
0.026,0.053,0.02,0.0,0.0,0.0,0.026,0.053,0.02
12.871,11.042,15.748,,,,12.871,11.042,15.748
