RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.792,2.821,1.461,1.971,8.094,0.0,3.762,10.915,1.461
0.041,0.102,0.027,0.029,0.121,0.0,0.059,0.181,0.027
2.288,3.616,1.848,1.471,1.495,,1.568,1.658,1.848
