RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.827,1.085,4.596,0.001,0.0,0.001,3.828,1.085,4.597
0.115,0.057,0.139,0.0,0.0,0.0,0.115,0.057,0.14
3.005,5.253,3.024,0.0,,0.0,3.004,5.253,3.045
