RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.934,1.094,4.751,0.0,0.0,0.0,3.934,1.094,4.751
0.081,0.053,0.095,0.0,0.0,0.0,0.081,0.053,0.095
2.059,4.845,2.0,,,,2.059,4.845,2.0
