RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.081,2.278,0.736,14.008,18.789,12.632,15.089,21.068,13.369
0.074,0.131,0.061,0.39,0.402,0.409,0.425,0.416,0.442
6.846,5.751,8.288,2.784,2.14,3.238,2.817,1.975,3.306
