RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.265,1.263,10.28,0.001,0.0,0.001,8.266,1.263,10.281
0.13,0.06,0.159,0.0,0.0,0.0,0.13,0.06,0.159
1.573,4.751,1.547,0.0,,0.0,1.573,4.751,1.547
