RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.505,5.208,1.728,10.346,20.046,7.555,12.851,25.253,9.282
0.093,0.183,0.077,0.246,0.315,0.253,0.321,0.42,0.314
3.713,3.514,4.456,2.378,1.571,3.349,2.498,1.663,3.383
