RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.555,2.5,1.283,9.849,15.521,8.217,11.404,18.021,9.5
0.111,0.151,0.106,0.25,0.328,0.254,0.299,0.329,0.311
7.138,6.04,8.262,2.538,2.113,3.091,2.622,1.826,3.274
