RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.637,24.558,1.481,0.0,0.0,0.0,6.637,24.558,1.481
0.084,0.232,0.053,0.0,0.0,0.0,0.084,0.232,0.053
1.266,0.945,3.579,,,,1.266,0.945,3.579
