RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.628,9.166,5.898,0.0,0.0,0.0,6.628,9.166,5.898
0.104,0.148,0.092,0.0,0.0,0.0,0.104,0.148,0.092
1.569,1.615,1.56,,,,1.569,1.615,1.56
